account_id,incoming_txns,outgoing_txns,time_between_txns,txn_amount_variance,unique_counterparties,txn_frequency,round_number_flag,reversal_flag,hour_of_day,account_age_days,label,reconstruction_error,intent_score,IAI,reconstruction_error_scaled,CCR,CCR_grade
9587,21,27,1.05,19727.16,5,44,1,1,6,3355,0,0.024311489538052775,2,0.8145868937228317,0.20986839342198038,0.7901316065780196,A
4742,14,46,5.81,36556.37,5,28,0,0,3,2942,0,0.04601182310506684,0,0.0276070938630401,0.41869787730547,0.5813021226945301,B
1612,24,40,2.8,41336.53,9,99,0,0,21,2707,1,0.04968814468556651,0,0.029812886811339905,0.4540763352390601,0.5459236647609399,B
1790,44,7,2.4,24151.72,14,57,1,0,17,1973,1,0.030221770391559256,1,0.41813306223493557,0.2667449799699566,0.7332550200300434,B
4366,44,43,0.47,46190.99,1,39,1,0,21,1135,0,0.035314040689169504,1,0.42118842441350174,0.31574958051036645,0.6842504194896335,B
3247,26,6,0.39,23810.93,17,93,0,1,3,2068,1,0.05592388226434897,1,0.4335543293586094,0.5140848994479283,0.48591510055207165,C
4272,49,16,0.62,29953.69,17,26,1,1,9,191,1,0.0447951633598032,2,0.8268770980158819,0.4069895583581781,0.5930104416418218,B
4402,44,30,1.57,46700.98,11,31,0,0,21,482,1,0.013200580725078192,0,0.007920348435046914,0.10294444473130289,0.8970555552686971,A
9095,9,5,0.62,32184.86,17,10,0,1,20,1900,1,0.03670954850461286,1,0.42202572910276775,0.3291790135628332,0.6708209864371668,B
5850,16,29,0.05,21051.78,2,13,0,0,9,3313,0,0.047036704372456224,0,0.028222022623473734,0.4285606485596462,0.5714393514403537,B
7979,47,7,5.93,34991.46,4,98,0,0,4,2680,1,0.01816189897413917,0,0.010897139384483502,0.1506888504167545,0.8493111495832455,A
6857,28,39,1.5,37657.76,9,94,0,1,10,496,1,0.01486247371908499,1,0.408917484231451,0.11893739042203501,0.881062609577965,A
8479,17,24,0.48,98273.58,16,54,0,0,4,3488,0,0.03179286018345518,0,0.019075716110073106,0.2818640964279157,0.7181359035720842,B
7816,37,30,5.65,50544.09,19,87,1,0,19,3221,0,0.05962664531826767,1,0.4357759871909606,0.5497178124215834,0.45028218757841665,C
1472,43,46,1.36,16958.99,5,62,1,0,13,218,1,0.030944045439437236,1,0.4185664272636624,0.27369567153441976,0.7263043284655802,B
6148,0,45,0.38,31135.34,17,99,0,1,16,2849,1,0.026030088953579302,1,0.4156180533721476,0.226407043753716,0.773592956246284,A
2560,27,42,2.32,69526.33,8,62,1,1,4,2540,1,0.02544845890261256,2,0.8152690753415676,0.2208098254907147,0.7791901745092853,A
3571,32,30,0.4,27644.31,16,22,0,1,10,1385,1,0.02870215217083766,1,0.41722129130250263,0.2521211914575248,0.7478788085424752,B
1824,32,14,0.43,36512.27,18,83,1,1,7,1910,1,0.04190905693732789,2,0.8251454341623968,0.37921560212948247,0.6207843978705175,B
8341,5,31,1.15,51474.34,15,41,0,1,23,102,1,0.04621198031570857,1,0.4277271881894252,0.42062405631395344,0.5793759436860466,B
7755,2,35,1.9,65645.12,18,1,0,1,16,877,0,0.05310633541717009,1,0.4318638012503021,0.48697071467759345,0.5130292853224065,B
8474,21,23,0.23,38282.41,2,29,1,1,17,2487,1,0.022766004376634653,2,0.8136596026259808,0.19499567878780866,0.8050043212121913,A
6952,45,28,5.33,54928.65,4,13,0,0,10,3429,1,0.04680637670429637,0,0.02808382602257782,0.426344129264338,0.573655870735662,B
5783,35,33,0.18,36961.3,12,90,0,0,5,605,0,0.016602282521718376,0,0.009961369513031025,0.13568014569756487,0.8643198543024351,A
7704,6,16,0.1,27475.42,20,26,0,0,12,1902,0,0.022642066864571597,0,0.013585240118742958,0.19380298713641053,0.8061970128635895,A
4122,45,21,2.66,25122.82,4,97,1,0,20,2441,0,0.04599966409201614,1,0.4275997984552097,0.41858086710320425,0.5814191328967957,B
8381,29,42,1.0,28402.97,19,65,0,1,0,3045,0,0.020098921939764404,1,0.41205935316385867,0.16932946278028338,0.8306705372197166,A
8091,37,30,1.74,32563.93,17,100,0,0,23,454,1,0.034718273389853116,0,0.02083096403391187,0.3100163148328278,0.6899836851671721,B
6273,32,24,1.15,29886.93,14,78,0,1,12,1234,1,0.010423853428094211,1,0.4062543120568565,0.0762230799871318,0.9237769200128682,A
3185,8,26,0.09,35797.2,20,90,1,1,22,2621,1,0.04388924867004402,2,0.8263335492020265,0.3982716418099989,0.601728358190001,B
4435,39,45,0.15,18803.87,10,88,1,0,22,758,1,0.019672782159788717,1,0.41180366929587325,0.1652285787989506,0.8347714212010494,A
6281,45,7,2.36,26425.67,12,72,1,1,21,1201,1,0.021711921469144132,2,0.8130271528814865,0.18485189049709522,0.8151481095029047,A
7920,0,33,2.75,39524.28,4,4,1,0,1,261,1,0.08337491795557489,1,0.450024950773345,0.7782552910118566,0.22174470898814336,D
3636,18,43,0.06,26235.31,9,19,0,1,6,162,0,0.04766066490529261,1,0.4285963989431756,0.4345652270438201,0.5654347729561799,B
8415,6,39,4.67,40857.23,18,29,1,0,16,2868,1,0.02443337586494672,1,0.4146600255189681,0.21104134584038964,0.7889586541596103,A
7251,24,26,1.83,26194.35,11,71,0,0,23,861,0,0.014258220376819413,0,0.008554932226091647,0.11312246074777392,0.8868775392522261,A
8259,14,40,1.9,39060.25,12,97,0,0,9,756,0,0.02905089728820124,0,0.017430538372920742,0.2554772810144442,0.7445227189855558,B
2220,11,11,0.05,12482.36,17,16,1,0,13,2309,1,0.01983082043525478,1,0.4118984922611529,0.1667494333700334,0.8332505666299665,A
3636,37,16,1.12,18760.15,1,43,1,0,1,1351,0,0.032764056541678015,1,0.41965843392500685,0.29121024005335244,0.7087897599466475,B
5934,31,50,5.64,36298.9,19,71,1,0,22,2182,1,0.030327080659895766,1,0.4181962483959375,0.26775841549694657,0.7322415845030534,B
4012,33,4,0.46,45255.84,17,21,1,1,2,936,0,0.048336567529911396,2,0.8290019405179468,0.4410696614488835,0.5589303385511165,B
6437,21,23,0.03,43747.87,10,28,1,0,3,1447,1,0.010268481070950393,1,0.4061610886425703,0.07472788042939665,0.9252721195706033,A
4994,2,43,3.66,64900.17,11,49,0,1,8,2995,0,0.014588394122440668,1,0.40875303647346445,0.11629983185486019,0.8837001681451399,A
9468,49,23,1.4,33822.87,17,66,1,1,1,2698,1,0.0297291728706483,2,0.8178375037223891,0.2620045511771712,0.7379954488228289,B
9419,5,6,0.28,62621.12,6,99,0,0,6,2608,1,0.032981297600781695,0,0.019788778560469015,0.29330082258337786,0.7066991774166221,B
7950,6,13,0.6,48505.32,18,90,1,0,23,659,1,0.07644431966385924,1,0.44586659179831556,0.7115598524466732,0.2884401475533268,C
6434,2,5,4.63,28956.72,3,7,0,1,17,2385,1,0.0196838335990707,1,0.4118103001594424,0.16533493045268438,0.8346650695473157,A
5237,26,24,0.76,13846.37,15,81,1,1,10,1625,1,0.018002064145661866,2,0.8108012384873972,0.14915070702211752,0.8508492929778825,A
9762,0,41,2.33,31000.14,20,9,0,0,11,464,0,0.06807626868481514,0,0.040845761210889085,0.6310313314602116,0.3689686685397884,C
5937,38,5,1.22,37512.24,10,98,1,1,12,156,0,0.04250822966630442,2,0.8255049377997827,0.38498163938245034,0.6150183606175497,B
9740,14,8,1.28,40743.85,13,70,1,0,9,3286,0,0.02287592699104205,1,0.41372555619462525,0.1960535004458459,0.8039464995541541,A
7113,0,35,2.06,6612.09,18,19,0,0,0,2473,1,0.031306694454645574,0,0.018784016672787344,0.277185562896824,0.7228144371031759,B
9970,5,19,3.23,55109.19,7,96,1,0,13,3517,0,0.06493741815536978,1,0.4389624508932219,0.6008251351348302,0.39917486486516984,C
3637,11,14,2.32,48371.23,20,33,0,0,5,3305,1,0.02954941898703598,0,0.017729651392221588,0.2602747201298792,0.7397252798701208,B
1891,48,35,0.11,47375.05,15,83,0,1,21,1056,1,0.020719747284693522,1,0.41243184837081615,0.17530387031475597,0.824696129685244,A
8982,21,22,0.73,30536.09,5,86,0,0,9,315,0,0.039106634175461424,0,0.023463980505276854,0.3522469614320186,0.6477530385679814,B
6206,31,28,7.07,28313.52,11,79,1,0,18,1522,0,0.02348335493300197,1,0.4140900129598012,0.20189898034246462,0.7981010196575353,A
8017,10,0,5.08,36430.91,11,32,0,1,8,580,1,0.041156109153866575,1,0.42469366549231996,0.37196973669032374,0.6280302633096763,B
6432,30,29,0.11,42702.35,15,46,1,1,17,749,0,0.015108911653974771,2,0.8090653469923849,0.12130894414001904,0.878691055859981,A
2343,17,8,0.91,27737.55,18,26,1,0,23,106,1,0.025171023608044695,1,0.41510261416482686,0.21813997393305296,0.781860026066947,A
1511,37,37,2.18,57497.35,13,99,0,0,17,2256,1,0.041569228384609885,0,0.02494153703076593,0.3759453196218971,0.6240546803781029,B
9842,30,41,0.43,64433.61,5,47,1,0,18,578,1,0.05660258347008214,1,0.4339615500820493,0.5206162655242453,0.47938373447575466,C
9362,5,25,1.98,45916.69,12,65,0,0,19,709,1,0.03516443158604383,0,0.021098658951626294,0.3143098426513366,0.6856901573486633,B
3299,28,10,3.16,39902.77,6,73,0,1,11,926,1,0.022928677277443018,1,0.41375720636646585,0.19656113389073293,0.8034388661092671,A
4796,4,16,0.82,25946.62,12,30,0,0,16,1619,0,0.009723680925558769,0,0.005834208555335261,0.06948508852343621,0.9305149114765638,A
8448,2,2,3.53,42379.32,11,14,1,1,18,2365,0,0.015374110707329948,2,0.809224466424398,0.12386104230328114,0.8761389576967189,A
7201,23,37,4.03,14265.94,3,67,1,1,7,1692,1,0.026620404566659064,2,0.8159722427399955,0.23208784605231292,0.7679121539476871,A
6653,31,50,1.13,29200.49,16,78,0,0,14,972,1,0.00594255361245127,0,0.003565532167470762,0.03309805037696895,0.966901949623031,A
5600,13,9,3.83,12171.45,6,21,1,0,21,1728,0,0.013782522641615901,1,0.40826951358496955,0.1085446641797941,0.8914553358202059,A
2856,30,43,3.12,39315.91,16,62,0,0,20,121,0,0.008752752245536045,0,0.005251651347321627,0.06014152085381157,0.9398584791461885,A
3095,36,37,2.17,26196.84,6,18,0,0,1,1087,1,0.05179332600076787,0,0.03107599560046072,0.47433519099245386,0.5256648090075462,B
9464,25,38,6.29,61089.69,19,82,0,1,2,1869,0,0.02969233766155923,1,0.41781540259693556,0.2616500737826622,0.7383499262173379,B
8723,30,10,2.99,21453.74,8,53,0,0,19,2122,1,0.005840276683483156,0,0.0035041660100898933,0.032113805677520375,0.9678861943224796,A
6614,29,38,0.57,44311.92,19,9,0,1,12,474,0,0.051493441008690424,1,0.4308960646052143,0.4714492985739552,0.5285507014260449,B
9564,32,43,2.24,9397.21,14,20,0,0,15,2486,1,0.031864020467255255,0,0.01911841228035315,0.28254889536398187,0.7174511046360181,B
9706,32,48,0.58,41475.48,4,12,1,0,19,3419,0,0.07221064998812085,1,0.44332638999287255,0.6708178495374856,0.3291821504625144,C
8069,33,26,5.26,15481.46,12,6,1,0,15,1465,1,0.025103716267312507,1,0.41506222976038754,0.21749225314188325,0.7825077468581167,A
2600,27,8,0.74,26534.92,9,62,0,0,9,3621,0,0.0452406190364871,0,0.02714437142189226,0.4112763255992252,0.5887236744007748,B
5223,12,0,0.34,38480.15,1,74,0,0,12,871,0,0.04930141157793477,0,0.02958084694676086,0.4503546746932445,0.5496453253067555,B
6175,26,23,4.37,51927.33,4,20,1,1,8,1764,1,0.015211235431393617,2,0.8091267412588362,0.12229363967759675,0.8777063603224032,A
5514,43,25,2.09,35164.24,7,53,1,0,11,2302,0,0.0069250904381759175,1,0.4041550542629056,0.04255332707024943,0.9574466729297506,A
6024,36,22,4.6,17392.31,13,95,0,0,23,1859,1,0.026448902239431745,0,0.015869341343659048,0.23043742246001664,0.7695625775399834,A
3650,6,13,1.25,11213.71,17,52,1,0,5,2634,0,0.021933293305909003,1,0.4131599759835454,0.1869822248661585,0.8130177751338414,A
2492,9,30,2.13,47766.28,20,56,0,0,8,1548,1,0.01591468737122993,0,0.009548812422737958,0.1290631902505961,0.8709368097494039,A
1618,46,24,0.53,43015.6,13,79,1,0,5,2054,0,0.032544562964797664,1,0.4195267377788786,0.2890979808000966,0.7109020191999034,B
4304,42,33,1.85,51744.19,10,25,0,0,19,2790,1,0.027488482755141642,0,0.016493089653084984,0.24044164944024282,0.7595583505597572,A
4919,41,0,0.93,74147.36,6,12,1,1,11,1648,0,0.02211683253880126,2,0.8132700995232808,0.1887484835809795,0.8112515164190205,A
4281,33,0,3.33,17099.29,3,12,1,1,11,956,1,0.02412663950415334,2,0.8144759837024921,0.20808952043572626,0.7919104795642737,A
4187,29,25,0.5,44109.12,19,1,1,0,13,466,0,0.03215250851595455,1,0.41929150510957275,0.28532511122860826,0.7146748887713917,B
9243,18,21,0.54,44389.78,4,66,1,1,22,1574,1,0.039341982626228185,2,0.8236051895757369,0.3545117973781862,0.6454882026218138,B
4985,48,21,0.75,30284.41,15,88,1,0,15,1086,1,0.023627212266558586,1,0.41417632735993515,0.20328336702143934,0.7967166329785607,A
4610,43,44,8.04,79681.74,8,41,1,1,16,69,1,0.04546214425533153,2,0.827277286553199,0.4134081360147471,0.586591863985253,B
5314,15,18,6.33,27605.07,3,52,1,0,17,1981,0,0.027096430167363038,1,0.4162578581004178,0.23666879777839356,0.7633312022216064,A
4580,36,17,0.61,83820.33,6,96,0,1,23,991,1,0.042608490975365725,1,0.42556509458521946,0.38594648710518675,0.6140535128948132,B
5348,13,14,0.3,42797.49,7,32,1,0,3,351,0,0.03454623551398301,1,0.4207277413083898,0.30836073747889364,0.6916392625211063,B
9071,39,0,0.26,56596.68,18,6,1,1,19,2046,1,0.05698760942967989,2,0.834192565657808,0.5243214976201596,0.47567850237984044,C
5501,31,11,0.99,26657.95,17,36,1,0,18,251,0,0.025293603337194735,1,0.4151761620023169,0.21931959919060623,0.7806804008093937,A
7933,30,34,4.18,26872.32,2,65,1,1,21,1902,1,0.035384161285132144,2,0.8212304967710793,0.31642437418666,0.6835756258133401,B
9490,29,20,0.03,50425.01,1,2,0,1,18,1362,0,0.03884981636231893,1,0.42330988981739137,0.34977551871409845,0.6502244812859015,B
5254,11,35,0.77,15044.13,9,31,1,1,19,1528,0,0.01535033850926838,2,0.809210203105561,0.12363227458242364,0.8763677254175763,A
7945,13,26,0.91,16816.0,12,47,1,1,14,2370,1,0.015861919944104814,2,0.8095171519664629,0.12855539185485404,0.8714446081451459,A
4744,6,46,1.69,24300.91,9,31,1,1,6,3306,0,0.026008011771794303,2,0.8156048070630766,0.22619458773484769,0.7738054122651523,A
3450,30,0,0.18,25315.29,6,54,1,0,20,2217,0,0.019597367345935132,1,0.4117584204075611,0.16450283711366365,0.8354971628863364,A
8972,19,16,1.66,32316.37,18,73,0,1,3,275,1,0.05528132422646756,1,0.43316879453588053,0.50790135102451,0.49209864897549005,C
5166,30,40,1.69,48442.29,4,58,1,1,11,2325,0,0.019910964080178492,2,0.8119465784481071,0.16752068216002436,0.8324793178399756,A
5222,22,1,2.38,39340.37,14,16,1,0,18,2691,0,0.008556855375199112,1,0.4051341132251195,0.05825634050851783,0.9417436594914822,A
3859,49,18,1.99,63033.27,12,42,1,1,2,2543,0,0.028696526410554438,2,0.8172179158463327,0.25206705290648507,0.747932947093515,B
3373,10,40,0.96,36452.37,11,54,1,0,2,1437,1,0.012088558848477308,1,0.4072531353090864,0.09224309058665019,0.9077569094133499,A
6191,41,18,1.22,25110.67,9,78,1,1,14,3093,0,0.02190657621585973,2,0.8131439457295159,0.186725117476144,0.813274882523856,A
8377,26,10,3.83,82981.69,6,3,0,0,21,3076,1,0.026257860095821275,0,0.015754716057492766,0.22859896075494807,0.7714010392450519,A
2311,13,10,2.56,50084.56,13,14,0,0,15,250,0,0.03712641360884867,0,0.0222758481653092,0.3331906442733827,0.6668093557266173,B
7504,33,48,4.11,22862.74,3,14,1,0,2,1626,0,0.05160338435647313,1,0.4309620306138839,0.47250731975611737,0.5274926802438826,B
5053,47,18,5.74,85744.96,15,81,0,0,16,147,0,0.0582381590123996,0,0.03494289540743976,0.5363559496770182,0.46364405032298184,C
6846,20,30,6.02,60079.85,15,70,1,1,4,755,1,0.025567304261226175,2,0.8153403825567358,0.22195351366604094,0.7780464863339591,A
8480,40,47,2.65,75823.0,19,56,1,1,15,960,0,0.052586847933073756,2,0.8315521087598443,0.48197151487945433,0.5180284851205457,B
8239,19,23,2.03,20973.1,14,34,0,1,0,2173,0,0.021716066736148516,1,0.41302964004168913,0.18489178177187265,0.8151082182281273,A
3233,22,18,1.12,17962.54,16,69,0,1,15,67,1,0.036064827209635476,1,0.42163889632578133,0.32297464740122367,0.6770253525987764,B
5799,38,14,1.17,40780.19,1,71,1,0,13,1820,0,0.020342934715663338,1,0.412205760829398,0.17167767839155906,0.828322321608441,A
3675,45,47,4.59,22869.15,13,49,0,1,2,2591,1,0.030218347872685777,1,0.4181310087236115,0.2667120439393779,0.733287956060622,B
5454,18,41,2.38,52155.86,18,35,1,0,2,589,1,0.020752120799229522,1,0.4124512724795377,0.1756154113475779,0.8243845886524221,A
8460,39,28,0.55,27053.91,9,90,1,0,10,653,0,0.02290216666822398,1,0.4137413000009344,0.19630601353400884,0.8036939864659911,A
9764,1,11,1.48,40377.68,4,37,1,0,22,3008,1,0.028913819033145716,1,0.41734829141988744,0.25415813164899814,0.7458418683510019,B
2477,9,0,1.04,45652.3,16,28,1,1,9,1551,0,0.024514852369175152,2,0.8147089114215051,0.21182542117610326,0.7881745788238967,A
1519,21,5,2.63,31557.05,5,8,1,1,2,1955,1,0.03907821443569692,2,0.8234469286614182,0.3519734688809112,0.6480265311190888,B
5097,24,0,1.92,39466.82,4,99,0,1,14,3051,1,0.04122879677796395,1,0.4247372780667784,0.3726692337269981,0.6273307662730019,B
4263,29,47,1.24,18905.05,4,67,0,1,12,1308,0,0.01983346657132376,1,0.41190007994279426,0.166774898012218,0.833225101987782,A
3598,40,46,3.61,59196.72,2,96,0,1,15,1253,1,0.03317381235231146,1,0.4199042874113869,0.29515345568128704,0.704846544318713,B
1853,42,13,0.43,39525.96,4,31,1,1,0,3283,1,0.04832426275559785,2,0.8289945576533587,0.44095124853779777,0.5590487514622022,B
2960,25,50,5.96,52819.62,8,2,0,1,22,664,1,0.05128899231288546,1,0.4307733953877313,0.469481821185013,0.530518178814987,B
2466,15,10,2.22,55395.88,16,12,1,0,1,2670,1,0.02730072322759994,1,0.41638043393656,0.23863477743481232,0.7613652225651877,A
9787,50,6,3.53,22814.07,5,63,0,1,17,3129,1,0.017747562798565722,1,0.41064853767913945,0.14670155642276783,0.8532984435772322,A
8187,46,12,1.19,30348.98,1,89,1,1,23,1056,0,0.03005594260780275,2,0.8180335655646817,0.2651491643854416,0.7348508356145584,B
8951,45,28,6.19,50165.97,18,38,1,0,18,2256,1,0.03811288203074326,1,0.42286772921844595,0.34268375601636286,0.6573162439836371,B
8674,17,38,0.86,59467.61,18,21,0,0,14,3386,0,0.026594823602516904,0,0.01595689416151014,0.23184167197749733,0.7681583280225026,A
7014,29,0,1.88,78339.49,17,49,0,0,19,3208,1,0.0416600059876932,0,0.024996003592615917,0.37681890250676503,0.623181097493235,B
6254,46,4,5.6,28991.68,18,50,0,1,17,2541,0,0.04950317315469737,1,0.4297019038928184,0.45229629304730057,0.5477037069526994,B
7714,41,20,0.85,37805.87,4,13,0,0,4,3607,0,0.033283043362166746,0,0.019969826017300046,0.29620462180008,0.70379537819992,B
2753,31,12,3.58,41249.11,4,5,1,1,16,2902,1,0.022611239820071058,2,0.8135667438920426,0.1935063282959913,0.8064936717040088,A
1804,23,14,2.72,26539.21,20,92,0,0,6,2042,1,0.05710453769146293,0,0.034262722614877755,0.5254467369389073,0.4745532630610927,C
2310,29,40,0.55,32741.38,2,47,1,1,22,3403,1,0.057542084543432154,2,0.8345252507260593,0.5296573949451266,0.47034260505487335,C
9667,2,46,0.22,30008.46,3,39,0,0,16,444,0,0.07987209479805879,0,0.04792325687883527,0.7445464657599195,0.25545353424008055,C
9710,24,12,0.22,22676.14,7,68,0,0,17,1730,1,0.014852796697950836,0,0.008911678018770502,0.11884426524851015,0.8811557347514899,A
6864,43,29,0.45,63939.14,14,14,0,0,17,2097,0,0.028948669657319556,0,0.017369201794391734,0.25449351072677895,0.745506489273221,B
3591,34,38,1.22,24584.55,15,46,1,1,11,3160,0,0.020706787041329035,2,0.8124240722247975,0.17517914960829994,0.8248208503917001,A
6299,38,15,1.2,30224.46,19,70,0,1,17,1504,0,0.032587048508452336,1,0.4195522291050714,0.2895068332320887,0.7104931667679113,B
8331,25,0,3.03,47513.43,2,37,0,0,9,1260,1,0.01802415794573764,0,0.010814494767442584,0.1493633229642919,0.8506366770357081,A
4519,20,1,0.63,74628.15,9,71,0,0,1,1486,1,0.03909981928687066,0,0.023459891572122395,0.3521813795061584,0.6478186204938416,B
5341,23,37,2.74,25959.3,8,30,1,1,2,1667,0,0.014245204850755488,2,0.8085471229104534,0.1129972080376251,0.8870027919623749,A
4562,46,4,9.58,27762.31,11,62,0,1,22,3386,0,0.0554099846194498,1,0.4332459907716699,0.5091394925203425,0.4908605074796575,C
5921,2,46,1.91,36801.02,19,49,0,0,10,3633,1,0.012625443761984321,0,0.007575266257190592,0.0974097115994685,0.9025902884005315,A
7824,7,49,0.45,16796.9,8,96,0,1,1,2177,0,0.026869385400189662,1,0.4161216312401138,0.23448387092458078,0.7655161290754192,A
9846,36,9,0.91,49563.38,11,65,0,0,1,3026,1,0.0076479477234978836,0,0.00458876863409873,0.04950962169811943,0.9504903783018805,A
8300,48,38,10.81,18213.98,19,65,0,0,13,3250,0,0.058754929006922245,0,0.035252957404153344,0.541328998174608,0.458671001825392,C
3165,21,5,1.71,24463.13,16,74,0,1,8,1662,1,0.039193321688458044,1,0.42351599301307485,0.35308118402782906,0.6469188159721709,B
3136,48,8,1.83,61294.31,16,72,0,1,12,2370,0,0.05386253919631716,1,0.4323175235177903,0.49424791363964415,0.5057520863603558,B
9589,15,15,2.54,17843.81,3,35,1,1,21,396,1,0.0534021053533863,2,0.8320412632120319,0.48981700655313276,0.5101829934468672,B
7776,27,23,1.2,43143.97,12,25,1,1,19,129,0,0.032167848203486234,2,0.8193007089220918,0.2854727301129117,0.7145272698870884,B
3773,22,39,2.77,61272.86,15,80,0,1,1,847,1,0.016840608436805234,1,0.41010436506208314,0.13797363476721225,0.8620263652327878,A
3555,48,46,2.2,77799.91,3,15,0,0,19,3588,1,0.10115615740098562,0,0.06069369444059137,0.9493700365399276,0.050629963460072425,D
5713,0,21,3.55,33376.97,4,40,1,1,0,886,0,0.03763823040514706,2,0.8225829382430883,0.33811602650697026,0.6618839734930297,B
4471,13,34,0.27,46216.56,17,97,1,1,19,2877,0,0.040511603804713886,2,0.8243069622828284,0.3657674486467753,0.6342325513532248,B
1301,24,37,0.81,29089.03,17,6,1,0,1,852,1,0.04067703326017342,1,0.42440621995610406,0.3673594309864041,0.6326405690135959,B
5444,3,29,5.1,49912.01,1,9,1,1,21,1505,0,0.04497886719303034,2,0.8269873203158182,0.4087574010764374,0.5912425989235626,B
1312,18,41,1.75,33194.08,13,30,1,0,10,3580,1,0.031618804689178236,1,0.418971282813507,0.28018910286504295,0.719810897134957,B
2442,11,12,1.37,38395.7,17,59,0,0,7,1278,0,0.033106177398957666,0,0.019863706439374598,0.2945025821655533,0.7054974178344466,B
7445,47,10,0.55,34316.53,1,45,1,1,20,997,1,0.007782387105098026,2,0.8046694322630589,0.05080337631191249,0.9491966236880875,A
9212,17,3,0.38,26845.6,9,50,0,1,7,1429,1,0.021829621115447433,1,0.4130977726692685,0.1859845531040954,0.8140154468959047,A
3248,5,46,0.08,45216.44,13,67,0,1,7,655,1,0.014836843507655063,1,0.40890210610459304,0.11869074242428844,0.8813092575757115,A
6118,38,21,0.55,60576.65,15,70,0,0,20,2409,1,0.020793019884809753,0,0.012475811930885851,0.17600899676904852,0.8239910032309514,A
4314,8,19,1.38,69552.14,17,18,1,0,20,677,1,0.022395173775112395,1,0.41343710426506747,0.19142705331553428,0.8085729466844658,A
9732,46,7,1.37,32443.92,6,41,0,0,10,1714,1,0.008561907479335341,0,0.005137144487601205,0.058304958576808646,0.9416950414231914,A
5485,9,49,3.11,14017.51,7,14,0,0,0,2557,0,0.053442912696130336,0,0.0320657476176782,0.49020970910296113,0.5097902908970389,B
4783,38,14,0.6,30156.83,8,88,0,1,2,579,0,0.02966825861706597,1,0.41780095517023963,0.2614183531771514,0.7385816468228485,B
8680,45,41,3.56,25696.81,12,24,1,1,15,700,0,0.033499081309953445,2,0.8200994487859721,0.29828362639216255,0.7017163736078375,B
1528,26,48,5.71,61656.67,1,35,1,0,23,860,1,0.06684845508157901,1,0.4401090730489474,0.6192156752502683,0.3807843247497317,C
2083,11,28,5.19,34702.62,20,63,1,1,7,1688,1,0.01643631912858839,2,0.8098617914771531,0.13408302509921743,0.8659169749007826,A
7232,46,20,0.54,41893.54,13,79,0,0,14,3417,1,0.026194945144044357,0,0.015716967086426614,0.22799350937478585,0.7720064906252142,A
5025,33,34,1.35,31762.03,13,95,0,1,16,231,1,0.01428340978487898,1,0.40857004587092743,0.1133648667489612,0.8866351332510388,A
8201,25,19,2.44,70193.63,10,60,0,1,9,253,0,0.03302122354126311,1,0.4198127341247579,0.2936850431078481,0.7063149568921518,B
3330,29,41,4.24,44152.94,15,12,0,0,18,584,0,0.02259671128937323,0,0.013558026773623937,0.1933665154420624,0.8066334845579376,A
6299,28,1,3.0,18302.05,6,59,0,1,2,1357,1,0.028633094707477748,1,0.41717985682448666,0.25145662865773105,0.7485433713422689,B
3686,45,46,1.4,44180.81,4,12,0,1,20,379,0,0.04056827819221212,1,0.4243409669153273,0.3663128450137998,0.6336871549862002,B
7292,46,50,3.49,48921.62,17,79,0,1,17,209,0,0.022954410780637934,1,0.4137726464683828,0.19680877589928147,0.8031912241007185,A
6491,36,42,2.05,61106.77,5,21,0,0,22,1748,1,0.03360046835614691,0,0.020160281013688146,0.29925930745548207,0.7007406925445179,B
8311,18,40,2.26,66209.15,6,16,0,0,0,3165,0,0.04275017717982898,0,0.025650106307897387,0.38730998029113706,0.6126900197088629,B
8514,31,31,3.2,61553.25,18,1,1,0,6,2731,1,0.03971373421763915,1,0.4238282405305835,0.358089285840632,0.6419107141593681,B
7719,28,5,0.56,54512.59,20,77,0,0,17,2568,0,0.043327299176452276,0,0.025996379505871366,0.3928638160568624,0.6071361839431376,B
4401,3,11,2.5,89855.36,5,8,1,0,4,2762,1,0.03735649614048271,1,0.42241389768428966,0.3354048045388626,0.6645951954611373,B
5889,21,5,1.13,39778.11,2,14,1,0,5,1194,1,0.024948632750045583,1,0.4149691796500274,0.21599983318577176,0.7840001668142282,A
3906,29,47,2.68,18189.5,19,47,0,0,9,1539,1,0.011804873717324567,0,0.00708292423039474,0.08951309478538294,0.9104869052146171,A
2108,48,27,3.91,16823.97,18,9,1,1,4,2875,1,0.06626619681298296,2,0.8397597180877898,0.6136124114413362,0.38638758855866384,C
6393,33,26,7.5,34950.05,17,27,0,0,3,3018,0,0.034688854359013005,0,0.0208133126154078,0.3097332057733417,0.6902667942266583,B
9666,5,30,0.59,33183.8,20,91,1,1,19,1093,1,0.07746537141689151,2,0.846479222850135,0.7213857710181821,0.27861422898181787,C
6797,8,39,2.76,28572.5,19,64,1,1,5,983,1,0.02164156453941451,2,0.8129849387236487,0.18417482250283185,0.8158251774971681,A
4171,0,7,2.12,34223.8,1,60,0,0,19,1725,1,0.0405588381394748,0,0.02433530288368488,0.36622200026549767,0.6337779997345023,B
6728,35,40,1.7,27332.31,7,2,0,1,8,1290,0,0.046153917078029204,1,0.42769235024681757,0.4200652945824924,0.5799347054175076,B
